0,0.4460
1,0.4198
2,0.4345
3,0.5225
4,0.5332
5,0.5741
6,0.6238
7,-0.3823
8,-0.3475
9,-0.3469
10,-0.3054
11,-0.2766
12,-0.2822
13,-0.2145
14,-0.2671
15,-0.2787
16,-0.2171
17,-0.2327
18,-0.2504
19,-0.1949
20,-0.2166
21,-0.2835
22,-0.2340
23,-0.2619
24,-0.2917
25,-0.2484
26,-0.2823
27,-0.2860
28,-0.3240
29,-0.2888
30,-0.3308
31,-0.3749
32,-0.3457
33,0.5739
34,-0.4870
35,-0.4640
36,0.4926
37,0.4685
38,0.4533
39,0.3930
40,0.2876
41,0.2985
42,0.2321
43,0.1959
44,0.1255
45,0.0961
46,0.0538
47,-0.0228
48,-0.0261
49,-0.1497
50,-0.2323
51,-0.2739
52,-0.3284
53,-0.4171
54,0.5782
55,-0.5253
56,0.3476
57,0.3260
58,0.2272
59,0.1585
60,0.0987
61,-0.0063
62,-0.0810
63,-0.1900
64,-0.2258
65,-0.3819
66,0.5138
67,0.4397
68,0.3528
69,0.2316
70,0.1837
71,0.0585
72,-0.1118
73,-0.1658
74,-0.2972
75,-0.4305
76,0.5202
77,0.3828
78,0.2755
79,0.1341
80,0.0659
81,-0.1227
82,-0.2487
83,-0.3768
84,-0.4961
85,0.3610
86,0.2806
87,0.0799
88,-0.0799
89,-0.1663
90,-0.3301
91,0.5471
92,0.4223
93,0.2524
94,0.0375
95,-0.0612
96,-0.2371
97,-0.3829
98,0.4479
99,0.3411
100,0.1570
101,-0.0291
102,-0.1419
103,-0.3751
104,0.4435
105,0.3245
106,0.1283
107,-0.1130
108,-0.2165
109,-0.4404
110,0.3982
111,0.2349
112,0.0265
113,-0.1517
114,-0.3642
115,0.4321
116,0.2478
117,0.0292
118,-0.1483
119,-0.3387
120,0.4474
121,0.2960
122,0.0242
123,-0.2065
124,0.6468
125,0.4120
126,0.1321
127,-0.0314
128,-0.2723
129,0.5278
130,0.3259
131,0.0789
132,-0.1378
133,-0.3889
134,0.3689
135,0.1460
136,-0.1111
137,-0.2950
138,0.4546
139,0.1484
140,0.0015
141,-0.3088
142,-0.5781
143,0.2366
144,-0.0367
145,-0.3551
146,0.4535
147,0.1741
148,-0.0751
149,-0.3371
150,0.4419
151,0.1113
152,-0.1352
153,-0.4268
154,0.3226
155,0.0269
156,-0.1955
157,0.4725
158,0.1708
159,-0.0577
160,-0.3635
161,0.3716
162,0.0833
163,-0.2071
164,0.4790
165,0.2061
166,-0.1119
167,-0.3997
168,0.2891
169,-0.0350
170,-0.3289
171,0.3538
172,0.0989
173,-0.2333
174,0.4003
175,0.1071
176,-0.1990
177,0.5037
178,0.2044
179,-0.1399
180,-0.5293
181,0.2083
182,-0.1421
183,-0.4624
184,0.1939
185,-0.1626
186,0.5218
187,0.1613
188,-0.1583
189,-0.4907
190,0.1319
191,-0.2153
192,-0.5538
193,0.0842
194,-0.2153
195,0.3756
196,-0.0032
197,-0.3088
198,0.3190
199,-0.0337
200,-0.4206
201,0.2012
202,-0.1576
203,-0.5291
204,0.1403
205,-0.2998
206,0.3118
207,-0.0463
208,-0.4173
209,0.1883
210,-0.1437
211,-0.5960
212,0.0035
213,-0.3346
214,0.2608
215,-0.1996
216,0.4670
217,0.0455
218,-0.3457
219,0.2396
220,-0.1127
221,-0.5853
222,-0.0061
223,-0.3967
224,0.2106
225,-0.2270
226,0.3440
227,-0.0655
228,0.5015
229,0.1310
230,-0.3599
231,0.2010
232,-0.1756
233,0.3813
234,-0.1177
235,-0.5004
236,0.0504
237,-0.3794
238,0.1673
239,-0.2235
240,0.2761
241,-0.1940
242,0.4198
243,-0.0544
244,-0.5521
245,0.0342
246,-0.4461
247,0.0393
248,-0.3268
249,0.1546
250,-0.3338
251,0.2618
252,-0.2306
253,0.2426
254,-0.1786
255,0.3336
256,-0.1348
257,0.3734
258,-0.1312
259,0.4051
260,-0.1036
261,0.4717
262,-0.0840
263,0.4119
264,-0.0296
265,0.4623
266,-0.1016
267,0.4616
268,-0.0633
269,0.3774
270,-0.0763
271,-0.6073
272,-0.0973
273,0.3784
274,-0.0834
275,0.3452
276,-0.1960
277,0.3469
278,-0.1983
279,0.2222
280,-0.2841
281,0.2076
282,-0.3457
283,0.1635
284,-0.4154
285,0.0682
286,-0.4502
287,-0.0460
288,-0.6115
289,-0.0930
290,0.3482
291,-0.2664
292,0.2460
293,-0.3296
294,0.1357
295,-0.4440
296,-0.0149
297,0.4443
298,-0.1415
299,0.3567
300,-0.2761
301,0.1428
302,-0.3759
303,0.0390
304,-0.6020
305,-0.1160
306,0.2928
307,-0.3543
308,0.1256
309,-0.4825
310,-0.0496
311,0.3490
312,-0.2652
313,0.1616
314,0.5541
315,0.0091
316,0.3545
317,-0.2698
318,0.1898
319,-0.4385
320,-0.1012
321,0.3523
322,-0.2821
323,0.0491
324,0.4966
325,-0.1440
326,0.2564
327,-0.3882
328,-0.0241
329,0.3702
330,-0.2805
331,0.0776
332,-0.5450
333,-0.1910
334,0.2362
335,-0.4677
336,-0.1198
337,0.3013
338,-0.3656
339,-0.0669
340,0.3482
341,-0.3249
342,-0.0322
343,0.3768
344,-0.3024
345,0.0595
346,0.3871
347,-0.2981
348,0.0577
349,0.3792
350,-0.3121
351,0.0376
352,-0.6578
353,-0.2691
354,-0.0008
355,0.3408
356,-0.3197
357,-0.0574
358,0.2781
359,-0.3885
360,-0.0893
361,0.1971
362,-0.4755
363,-0.1824
364,0.0979
365,0.3869
366,-0.2616
367,0.0234
368,0.2633
369,-0.3912
370,-0.1123
371,0.1215
372,0.4716
373,-0.2663
374,-0.0386
375,0.3054
376,-0.4386
377,-0.1417
378,0.1210
379,0.3816
380,-0.3383
381,-0.0817
382,0.1729
383,0.4576
384,-0.3026
385,0.0211
386,0.2245
387,0.4689
388,-0.2242
389,-0.0269
390,0.2114
391,0.5015
392,-0.2966
393,-0.0321
394,0.1981
395,0.4263
396,-0.3261
397,-0.1020
398,0.1954
399,-0.6383
400,-0.4203
401,-0.1290
402,0.0419
403,0.2539
404,-0.4717
405,-0.2638
406,-0.1010
407,0.1781
408,0.3799
409,-0.4741
410,-0.2011
411,-0.0054
412,0.1452
413,0.4122
414,-0.4090
415,-0.2644
416,-0.0036
417,0.1800
418,0.3507
419,-0.4591
420,-0.2279
421,-0.0524
422,0.0779
423,0.3246
424,0.4939
425,-0.3926
426,-0.1520
427,0.0112
428,0.1294
429,0.3639
430,0.5210
431,-0.3776
432,-0.1492
433,0.0018
434,0.1401
435,0.2871
436,-0.5356
437,-0.3604
438,-0.2625
439,-0.0483
440,0.0885
441,0.1804
442,0.3884
443,-0.4915
444,-0.4058
445,-0.2038
446,-0.0791
447,0.0005
448,0.1965
449,0.3151
450,0.4209
451,-0.4323
452,-0.3198
453,-0.2201
454,-0.1116
455,0.0701
456,0.1315
457,0.2339
458,0.4095
459,-0.5029
460,-0.4496
461,-0.2801
462,-0.1879
463,-0.1407
464,0.0228
465,0.1089
466,0.1822
467,0.2643
468,0.4197
469,0.4547
470,-0.4801
471,-0.3308
472,-0.3019
473,-0.2320
474,-0.0888
475,-0.0660
476,-0.0021
477,0.1349
478,0.1517
479,0.2417
480,0.2974
481,0.3511
482,0.4350
483,0.4846
484,0.5322
485,-0.4007
486,-0.3572
487,-0.3156
488,-0.2439
489,-0.2065
490,-0.1710
491,-0.1054
492,-0.1170
493,-0.0124
494,0.0149
495,-0.0028
496,0.0957
497,0.1169
498,0.0931
499,0.1855
500,0.2007
501,0.2030
502,0.2141
503,0.2984
504,0.2624
505,0.2674
506,0.3456
507,0.3035
508,0.3025
509,0.3746
510,0.3264
511,0.3193
512,0.3638
513,0.3311
514,0.2748
515,0.3348
516,0.3174
517,0.2551
518,0.3090
519,0.2856
520,0.2171
521,0.2649
522,0.2354
523,0.1931
524,0.1595
525,0.1992
526,0.1186
527,0.0790
528,0.1126
529,0.0258
530,-0.0199
531,0.0076
532,-0.0852
533,-0.1048
534,-0.1586
535,-0.2144
536,-0.2401
537,-0.3000
538,-0.3620
539,-0.3937
540,0.5295
541,0.5152
542,0.4021
543,0.3300
544,0.3312
545,0.2120
546,0.1338
547,0.1288
548,0.0036
549,-0.0807
550,-0.0917
551,-0.2231
552,-0.2812
553,-0.3736
554,-0.4680
555,0.4033
556,0.3801
557,0.2796
558,0.1662
559,0.0617
560,0.0304
561,-0.1213
562,-0.2319
563,-0.2693
564,-0.4271
565,-0.5438
566,0.4020
567,0.2596
568,0.1691
569,0.0442
570,-0.0827
571,-0.1793
572,-0.3103
573,-0.4432
574,0.4217
575,0.2847
576,0.2209
577,0.0368
578,-0.1063
579,-0.1761
580,-0.3663
581,-0.5155
582,0.3762
583,0.2230
584,0.0247
585,-0.0574
586,-0.2167
587,-0.4211
588,-0.5092
589,0.3361
590,0.1579
591,-0.0116
592,-0.1079
593,-0.3244
594,0.5108
595,0.3332
596,0.1858
597,-0.0389
598,-0.1473
599,-0.3331
600,0.4469
601,0.3324
602,0.0976
603,-0.0962
604,-0.2168
605,-0.4577
606,0.3853
607,0.1834
608,-0.0206
609,-0.1943
610,-0.4024
611,0.4306
612,0.1754
613,-0.0387
614,-0.1796
615,-0.4408
616,0.3498
617,0.1276
618,-0.0645
619,-0.3338
620,-0.4868
621,0.2936
622,0.0182
623,-0.1410
624,-0.3774
625,-0.6267
626,0.1436
627,-0.0989
628,-0.3112
629,0.4529
630,0.2043
631,-0.0141
632,-0.3098
633,0.5216
634,0.2218
635,-0.0369
636,-0.2225
637,0.4825
638,0.1746
639,-0.0170
640,-0.2859
641,0.4109
642,0.2132
643,-0.0618
644,-0.3496
645,0.3821
646,0.1011
647,-0.1498
648,-0.4349
649,0.3209
650,0.0317
651,-0.3025
652,0.4903
653,0.1520
654,-0.1453
655,-0.3694
656,0.2970
657,-0.0494
658,-0.2796
659,0.4237
660,0.0712
661,-0.1865
662,-0.4463
663,0.2058
664,-0.1117
665,-0.4314
666,0.2900
667,-0.0767
668,-0.3272
669,0.3128
670,-0.0169
671,-0.2735
672,-0.6503
673,0.0568
674,-0.2810
675,0.3898
676,0.0049
677,-0.2638
678,0.3579
679,0.0421
680,-0.3080
681,0.3507
682,0.0289
683,-0.3273
684,0.3575
685,-0.0457
686,-0.4079
687,0.3139
688,-0.0954
689,-0.4315
690,0.2089
691,-0.1635
692,-0.5809
693,0.1287
694,-0.2498
695,0.3697
696,-0.0128
697,-0.3973
698,0.1838
699,-0.1295
700,0.5228
701,0.0872
702,-0.3075
703,0.3065
704,-0.0600
705,-0.5038
706,0.1794
707,-0.2254
708,0.3355
709,0.0018
710,0.5587
711,0.1779
712,-0.2370
713,0.3567
714,-0.1053
715,-0.4726
716,0.1688
717,-0.2994
718,0.2842
719,-0.1449
720,-0.5439
721,-0.0094
722,-0.3694
723,0.1610
724,-0.2783
725,0.3233
726,-0.1200
727,0.4023
728,0.0301
729,-0.4194
730,0.1291
731,-0.3244
732,0.2308
733,-0.1946
734,0.3136
735,-0.0728
736,-0.5795
737,-0.0344
738,-0.5022
739,0.0711
740,-0.4437
741,0.1685
742,-0.3504
743,0.2147
744,-0.2652
745,0.2637
746,-0.2633
747,0.3367
748,-0.1513
749,0.3586
750,-0.1335
751,0.3832
752,-0.0807
753,-0.5788
754,-0.0360
755,0.4295
756,-0.0748
757,0.4619
758,-0.0464
759,0.4110
760,-0.0261
761,0.4273
762,-0.0569
763,0.4354
764,-0.0851
765,0.3602
766,-0.0891
767,0.3521
768,-0.1443
769,0.3358
770,-0.1968
771,0.2685
772,-0.2682
773,0.2791
774,-0.3047
775,0.1202
776,-0.3494
777,0.1145
778,-0.4774
779,0.0577
780,-0.5382
781,-0.1255
782,0.4036
783,-0.1555
784,0.2835
785,-0.2796
786,0.1660
787,-0.3689
788,0.0297
789,-0.4663
790,-0.0718
791,0.3638
792,-0.2135
793,0.2501
794,-0.3742
795,0.1284
